ID,Timestamp,Message Length,Punctuation Count
885242378024280165,2021-09-08 19:17:09.929000+00:00,10,0
885242376401068042,2021-09-08 19:17:09.542000+00:00,10,0
885241368203624511,2021-09-08 19:13:09.169000+00:00,34,0
885241111814209536,2021-09-08 19:12:08.041000+00:00,24,0
885240850869801020,2021-09-08 19:11:05.827000+00:00,57,1
885240162366398464,2021-09-08 19:08:21.675000+00:00,2,0
885237958133837834,2021-09-08 18:59:36.145000+00:00,23,0
885233101624705095,2021-09-08 18:40:18.263000+00:00,11,0
885224072802344970,2021-09-08 18:04:25.624000+00:00,3,0
885221728182218772,2021-09-08 17:55:06.623000+00:00,4,0
885204853712879706,2021-09-08 16:48:03.436000+00:00,49,0
885204824856080424,2021-09-08 16:47:56.556000+00:00,5,0
885204594580394015,2021-09-08 16:47:01.654000+00:00,3,0
885204500820946994,2021-09-08 16:46:39.300000+00:00,23,0
885204477207015424,2021-09-08 16:46:33.670000+00:00,1,0
885204369698611222,2021-09-08 16:46:08.038000+00:00,30,0
885204341378650112,2021-09-08 16:46:01.286000+00:00,30,0
885204220586909747,2021-09-08 16:45:32.487000+00:00,9,0
885203947168608277,2021-09-08 16:44:27.299000+00:00,26,0
885203935525240912,2021-09-08 16:44:24.523000+00:00,15,0
885203927128219648,2021-09-08 16:44:22.521000+00:00,3,0
885203706373619742,2021-09-08 16:43:29.889000+00:00,7,0
885203313178603551,2021-09-08 16:41:56.144000+00:00,36,0
885203143162495027,2021-09-08 16:41:15.609000+00:00,38,0
885203096911884328,2021-09-08 16:41:04.582000+00:00,87,0
885202709463064666,2021-09-08 16:39:32.207000+00:00,43,0
885202562305916971,2021-09-08 16:38:57.122000+00:00,47,0
885202512876040252,2021-09-08 16:38:45.337000+00:00,2,0
885202315089440829,2021-09-08 16:37:58.181000+00:00,59,0
885202155856863252,2021-09-08 16:37:20.217000+00:00,66,0
885201671062450267,2021-09-08 16:35:24.633000+00:00,53,0
885201393114288148,2021-09-08 16:34:18.365000+00:00,83,0
885200825176174632,2021-09-08 16:32:02.958000+00:00,14,0
884852906891837451,2021-09-07 17:29:32.775000+00:00,5,0
884660221073559582,2021-09-07 04:43:52.896000+00:00,14,0
884660192871084062,2021-09-07 04:43:46.172000+00:00,4,0
884612147689172993,2021-09-07 01:32:51.308000+00:00,55,0
884226859464806432,2021-09-06 00:01:51.437000+00:00,35,0
884226838430380073,2021-09-06 00:01:46.422000+00:00,56,0
884226804485873694,2021-09-06 00:01:38.329000+00:00,56,0
884205215627231272,2021-09-05 22:35:51.144000+00:00,3,0
884191123428479017,2021-09-05 21:39:51.302000+00:00,14,0
884190857924866088,2021-09-05 21:38:48.001000+00:00,24,0
884190662168293417,2021-09-05 21:38:01.329000+00:00,4,0
884190257803849788,2021-09-05 21:36:24.921000+00:00,10,0
884188881770143795,2021-09-05 21:30:56.849000+00:00,9,0
884187873358774284,2021-09-05 21:26:56.425000+00:00,34,0
884187543988482058,2021-09-05 21:25:37.897000+00:00,72,0
884187389826846810,2021-09-05 21:25:01.142000+00:00,3,0
884186724182405171,2021-09-05 21:22:22.440000+00:00,33,0
884186703357681664,2021-09-05 21:22:17.475000+00:00,3,0
884186694654496838,2021-09-05 21:22:15.400000+00:00,34,0
884186673259372635,2021-09-05 21:22:10.299000+00:00,23,0
884186568510832640,2021-09-05 21:21:45.325000+00:00,16,0
884186557173600318,2021-09-05 21:21:42.622000+00:00,22,0
884186151756382258,2021-09-05 21:20:05.963000+00:00,30,0
883907116534988820,2021-09-05 02:51:18.782000+00:00,46,0
883831978451951717,2021-09-04 21:52:44.467000+00:00,3,0
883626686833377290,2021-09-04 08:16:59.131000+00:00,11,0
883626373493706752,2021-09-04 08:15:44.425000+00:00,22,0
883626306103824394,2021-09-04 08:15:28.358000+00:00,34,0
883626079556866049,2021-09-04 08:14:34.345000+00:00,24,0
883625998577438720,2021-09-04 08:14:15.038000+00:00,13,0
883625903974924288,2021-09-04 08:13:52.483000+00:00,19,0
883625885469646858,2021-09-04 08:13:48.071000+00:00,31,0
883625834177523732,2021-09-04 08:13:35.842000+00:00,19,0
883625423144120370,2021-09-04 08:11:57.844000+00:00,11,0
883625381498863636,2021-09-04 08:11:47.915000+00:00,24,0
883625175441084416,2021-09-04 08:10:58.787000+00:00,20,0
883624513227591710,2021-09-04 08:08:20.903000+00:00,38,0
883624423633080350,2021-09-04 08:07:59.542000+00:00,34,0
883624413851951124,2021-09-04 08:07:57.210000+00:00,23,0
883623942466711594,2021-09-04 08:06:04.823000+00:00,31,0
883623921751035935,2021-09-04 08:05:59.884000+00:00,34,0
883623865820020807,2021-09-04 08:05:46.549000+00:00,24,1
883477055214338129,2021-09-03 22:22:24.173000+00:00,21,0
883430216649822208,2021-09-03 19:16:16.989000+00:00,12,0
883396884364951624,2021-09-03 17:03:49.953000+00:00,7,0
883396704097960047,2021-09-03 17:03:06.974000+00:00,42,1
883389733852573737,2021-09-03 16:35:25.138000+00:00,43,3
883387278821580820,2021-09-03 16:25:39.813000+00:00,2,0
883387116153872424,2021-09-03 16:25:01.030000+00:00,16,3
883386814906396782,2021-09-03 16:23:49.207000+00:00,15,3
883386437184126976,2021-09-03 16:22:19.151000+00:00,19,0
883386352081719316,2021-09-03 16:21:58.861000+00:00,43,0
883386295949336717,2021-09-03 16:21:45.478000+00:00,5,0
883386017686630481,2021-09-03 16:20:39.135000+00:00,42,0
883385983884746753,2021-09-03 16:20:31.076000+00:00,7,0
883385224610852914,2021-09-03 16:17:30.051000+00:00,31,2
883046592469422112,2021-09-02 17:51:53.857000+00:00,6,0
882873681536229416,2021-09-02 06:24:48.678000+00:00,15,1
882750356881289276,2021-09-01 22:14:45.789000+00:00,19,0
882750305333284904,2021-09-01 22:14:33.499000+00:00,4,1
882664562862747708,2021-09-01 16:33:50.901000+00:00,34,1
882659745335509033,2021-09-01 16:14:42.313000+00:00,31,0
882513289769275473,2021-09-01 06:32:44.585000+00:00,3,0
882513256130961459,2021-09-01 06:32:36.565000+00:00,10,0
882513214347288637,2021-09-01 06:32:26.603000+00:00,5,2
882504999639339098,2021-09-01 05:59:48.064000+00:00,34,0
882503637346185247,2021-09-01 05:54:23.268000+00:00,24,0
882503593758953472,2021-09-01 05:54:12.876000+00:00,28,0
882503550649917472,2021-09-01 05:54:02.598000+00:00,27,0
882500830564069386,2021-09-01 05:43:14.079000+00:00,19,0
882498545981198336,2021-09-01 05:34:09.392000+00:00,42,0
882497970015182910,2021-09-01 05:31:52.071000+00:00,2,0
882493105620799498,2021-09-01 05:12:32.309000+00:00,31,0
882112545400455209,2021-08-31 04:00:19.682000+00:00,31,0
882111565304836116,2021-08-31 03:56:26.009000+00:00,33,0
882037249695445042,2021-08-30 23:01:07.787000+00:00,8,3
881973039649128488,2021-08-30 18:45:58.919000+00:00,19,0
881973014906961930,2021-08-30 18:45:53.020000+00:00,7,0
881680804462342225,2021-08-29 23:24:44.621000+00:00,5,0
881680343810342923,2021-08-29 23:22:54.793000+00:00,39,0
881680318346698813,2021-08-29 23:22:48.722000+00:00,4,0
881680309639327794,2021-08-29 23:22:46.646000+00:00,14,0
881679657957736518,2021-08-29 23:20:11.273000+00:00,27,10
881679544510218250,2021-08-29 23:19:44.225000+00:00,25,0
881679530144714852,2021-08-29 23:19:40.800000+00:00,5,2
881677020474540142,2021-08-29 23:09:42.448000+00:00,19,3
881567431796076604,2021-08-29 15:54:14.471000+00:00,29,0
881543577937793065,2021-08-29 14:19:27.268000+00:00,34,0
881543565623312425,2021-08-29 14:19:24.332000+00:00,52,0
881543334928216114,2021-08-29 14:18:29.330000+00:00,3,0
881537587175653437,2021-08-29 13:55:38.959000+00:00,13,0
881537511275511848,2021-08-29 13:55:20.863000+00:00,19,0
881537128339750943,2021-08-29 13:53:49.564000+00:00,12,0
881532118356865075,2021-08-29 13:33:55.091000+00:00,17,0
881532050362994699,2021-08-29 13:33:38.880000+00:00,17,0
880911327730737164,2021-08-27 20:27:07.072000+00:00,5,0
880904950241185803,2021-08-27 20:01:46.560000+00:00,50,0
880598118926786592,2021-08-26 23:42:32.274000+00:00,4,0
880597624296730685,2021-08-26 23:40:34.345000+00:00,12,1
880544972321988648,2021-08-26 20:11:21.136000+00:00,1,0
880544759180038255,2021-08-26 20:10:30.319000+00:00,33,0
880543305551732837,2021-08-26 20:04:43.747000+00:00,6,1
880543168829980752,2021-08-26 20:04:11.150000+00:00,18,0
880542695225978920,2021-08-26 20:02:18.234000+00:00,15,0
880352836221796383,2021-08-26 07:27:52.320000+00:00,29,0
880352805855043624,2021-08-26 07:27:45.080000+00:00,28,0
880122797484032020,2021-08-25 16:13:46.811000+00:00,2,0
880122210394726410,2021-08-25 16:11:26.838000+00:00,12,1
879919977006788668,2021-08-25 02:47:50.641000+00:00,44,0
879919948238041128,2021-08-25 02:47:43.782000+00:00,42,0
879870810754523198,2021-08-24 23:32:28.493000+00:00,28,0
879855013017567262,2021-08-24 22:29:42.019000+00:00,5,0
879844317986975764,2021-08-24 21:47:12.125000+00:00,24,1
879802997423616000,2021-08-24 19:03:00.535000+00:00,38,0
879802736055574588,2021-08-24 19:01:58.220000+00:00,8,1
879800096512942091,2021-08-24 18:51:28.904000+00:00,1,0
879774296518557738,2021-08-24 17:08:57.706000+00:00,69,3
879774272766230528,2021-08-24 17:08:52.043000+00:00,69,3
879774247399071765,2021-08-24 17:08:45.995000+00:00,19,0
879755708193718302,2021-08-24 15:55:05.904000+00:00,13,2
879751903129530368,2021-08-24 15:39:58.706000+00:00,8,0
879750380265799780,2021-08-24 15:33:55.627000+00:00,1,0
879730725421715517,2021-08-24 14:15:49.547000+00:00,13,0
879426096951619584,2021-08-23 18:05:20.460000+00:00,11,0
879416971832197192,2021-08-23 17:29:04.862000+00:00,4,0
879416399364247583,2021-08-23 17:26:48.375000+00:00,3,0
879416281319735377,2021-08-23 17:26:20.231000+00:00,34,0
879216967922352138,2021-08-23 04:14:20.214000+00:00,46,0
879161085427597322,2021-08-23 00:32:16.789000+00:00,28,0
879161063554314260,2021-08-23 00:32:11.574000+00:00,8,0
879159233441071114,2021-08-23 00:24:55.241000+00:00,27,0
879159223144046682,2021-08-23 00:24:52.786000+00:00,26,0
879159178843799573,2021-08-23 00:24:42.224000+00:00,29,0
879159145947869184,2021-08-23 00:24:34.381000+00:00,4,0
879152913765777488,2021-08-22 23:59:48.513000+00:00,35,0
879152877703143434,2021-08-22 23:59:39.915000+00:00,17,0
879152828847890444,2021-08-22 23:59:28.267000+00:00,18,0
879152800477630505,2021-08-22 23:59:21.503000+00:00,55,0
879152743095337052,2021-08-22 23:59:07.822000+00:00,32,0
879152580721278986,2021-08-22 23:58:29.109000+00:00,11,0
879152563985985587,2021-08-22 23:58:25.119000+00:00,2,0
879152555505090560,2021-08-22 23:58:23.097000+00:00,3,0
879152529907286046,2021-08-22 23:58:16.994000+00:00,1,0
879152437838102570,2021-08-22 23:57:55.043000+00:00,4,0
879152297064677406,2021-08-22 23:57:21.480000+00:00,4,0
879152269541646427,2021-08-22 23:57:14.918000+00:00,29,0
879152231969075241,2021-08-22 23:57:05.960000+00:00,17,0
879152203640762410,2021-08-22 23:56:59.206000+00:00,25,0
879152013185781801,2021-08-22 23:56:13.798000+00:00,25,0
879151992231063602,2021-08-22 23:56:08.802000+00:00,15,0
879151980327620639,2021-08-22 23:56:05.964000+00:00,13,0
879151962245963806,2021-08-22 23:56:01.653000+00:00,14,0
879151916054118440,2021-08-22 23:55:50.640000+00:00,7,0
879151854880194570,2021-08-22 23:55:36.055000+00:00,10,0
879151734293942322,2021-08-22 23:55:07.305000+00:00,22,0
879151674793541663,2021-08-22 23:54:53.119000+00:00,2,0
879151586339881010,2021-08-22 23:54:32.030000+00:00,5,0
879151071686168637,2021-08-22 23:52:29.327000+00:00,39,0
879150951406137436,2021-08-22 23:52:00.650000+00:00,40,0
879150825660882974,2021-08-22 23:51:30.670000+00:00,16,0
879150639047925820,2021-08-22 23:50:46.178000+00:00,46,0
879150603190800404,2021-08-22 23:50:37.629000+00:00,20,0
879150576087228416,2021-08-22 23:50:31.167000+00:00,34,0
879150496512901190,2021-08-22 23:50:12.195000+00:00,3,1
879134527497334794,2021-08-22 22:46:44.885000+00:00,31,0
879134497046683739,2021-08-22 22:46:37.625000+00:00,5,1
879124908213420142,2021-08-22 22:08:31.469000+00:00,16,0
879124879901851678,2021-08-22 22:08:24.719000+00:00,42,0
879124480574767144,2021-08-22 22:06:49.512000+00:00,54,0
879123732059279402,2021-08-22 22:03:51.052000+00:00,1,0
879123720243937310,2021-08-22 22:03:48.235000+00:00,26,0
879104946883154011,2021-08-22 20:49:12.317000+00:00,2,0
879103947594403891,2021-08-22 20:45:14.068000+00:00,36,0
879097804377698335,2021-08-22 20:20:49.411000+00:00,62,0
879095624027480074,2021-08-22 20:12:09.575000+00:00,46,0
879094626227736616,2021-08-22 20:08:11.681000+00:00,68,0
879094568451211346,2021-08-22 20:07:57.906000+00:00,21,0
879090326202114118,2021-08-22 19:51:06.475000+00:00,27,0
878834803682717746,2021-08-22 02:55:45.159000+00:00,61,0
878768697051852820,2021-08-21 22:33:04.110000+00:00,34,0
878768505057583145,2021-08-21 22:32:18.335000+00:00,18,0
878760776968597604,2021-08-21 22:01:35.815000+00:00,15,0
878760691673231450,2021-08-21 22:01:15.479000+00:00,34,0
878760572668219462,2021-08-21 22:00:47.106000+00:00,3,0
878760557262540890,2021-08-21 22:00:43.433000+00:00,30,0
878757601712701522,2021-08-21 21:48:58.775000+00:00,26,0
878757582360158258,2021-08-21 21:48:54.161000+00:00,41,0
878757276129828865,2021-08-21 21:47:41.150000+00:00,13,0
878734353889366096,2021-08-21 20:16:36.062000+00:00,28,0
878733657760755782,2021-08-21 20:13:50.092000+00:00,53,0
878733575967633520,2021-08-21 20:13:30.591000+00:00,38,0
878733536193024021,2021-08-21 20:13:21.108000+00:00,6,0
878726102984560701,2021-08-21 19:43:48.893000+00:00,30,0
878719082772443217,2021-08-21 19:15:55.144000+00:00,19,0
878715327867912223,2021-08-21 19:00:59.905000+00:00,23,0
878713196830146620,2021-08-21 18:52:31.826000+00:00,22,1
878713122553212948,2021-08-21 18:52:14.117000+00:00,19,0
878712959709368390,2021-08-21 18:51:35.292000+00:00,57,0
878712933268471879,2021-08-21 18:51:28.988000+00:00,31,0
878712871951929355,2021-08-21 18:51:14.369000+00:00,35,0
878712690669920316,2021-08-21 18:50:31.148000+00:00,21,0
878712615990345778,2021-08-21 18:50:13.343000+00:00,7,0
878710758765109299,2021-08-21 18:42:50.546000+00:00,81,0
878710618104946739,2021-08-21 18:42:17.010000+00:00,5,0
878710202365542461,2021-08-21 18:40:37.890000+00:00,36,3
878709994495807488,2021-08-21 18:39:48.330000+00:00,45,0
878709958068273162,2021-08-21 18:39:39.645000+00:00,27,0
878709920718000148,2021-08-21 18:39:30.740000+00:00,34,0
878709744544653352,2021-08-21 18:38:48.737000+00:00,3,0
878708352392265728,2021-08-21 18:33:16.822000+00:00,40,0
878706313708843038,2021-08-21 18:25:10.762000+00:00,10,0
878705985995304980,2021-08-21 18:23:52.629000+00:00,22,0
878705579768545340,2021-08-21 18:22:15.777000+00:00,59,0
878704496618909786,2021-08-21 18:17:57.534000+00:00,92,3
878704423226974239,2021-08-21 18:17:40.036000+00:00,35,0
878704371108573214,2021-08-21 18:17:27.610000+00:00,62,0
878704295946633277,2021-08-21 18:17:09.690000+00:00,54,0
878704200622678016,2021-08-21 18:16:46.963000+00:00,38,0
878704180481638400,2021-08-21 18:16:42.161000+00:00,4,0
878703593560109146,2021-08-21 18:14:22.228000+00:00,19,0
878701099157164144,2021-08-21 18:04:27.516000+00:00,30,0
878546257298194473,2021-08-21 07:49:10.340000+00:00,23,2
878506399716483102,2021-08-21 05:10:47.552000+00:00,42,0
878506347652587602,2021-08-21 05:10:35.139000+00:00,64,0
878506295823589376,2021-08-21 05:10:22.782000+00:00,8,1
878450583764353055,2021-08-21 01:28:59.992000+00:00,36,0
878448514370256906,2021-08-21 01:20:46.610000+00:00,3,0
878429106323218472,2021-08-21 00:03:39.371000+00:00,11,0
878422688408952873,2021-08-20 23:38:09.221000+00:00,68,0
878422624827478016,2021-08-20 23:37:54.062000+00:00,41,0
878410009829081128,2021-08-20 22:47:46.412000+00:00,2,0
878354595183730709,2021-08-20 19:07:34.531000+00:00,42,0
878354210826117131,2021-08-20 19:06:02.893000+00:00,10,0
878354098129338419,2021-08-20 19:05:36.024000+00:00,56,0
878353957498523740,2021-08-20 19:05:02.495000+00:00,4,0
878349022132305920,2021-08-20 18:45:25.812000+00:00,12,0
878326882985205801,2021-08-20 17:17:27.428000+00:00,14,0
878124701233319956,2021-08-20 03:54:03.542000+00:00,3,0
878120259935146005,2021-08-20 03:36:24.654000+00:00,4,0
878120059388719115,2021-08-20 03:35:36.840000+00:00,3,0
878117017863983145,2021-08-20 03:23:31.684000+00:00,23,0
878094736538345503,2021-08-20 01:54:59.402000+00:00,19,1
878094527838171206,2021-08-20 01:54:09.644000+00:00,36,1
878090967633231965,2021-08-20 01:40:00.825000+00:00,31,0
878090941150421042,2021-08-20 01:39:54.511000+00:00,19,0
878028144362270722,2021-08-19 21:30:22.590000+00:00,13,0
877945070899302450,2021-08-19 16:00:16.333000+00:00,10,0
877810171533991957,2021-08-19 07:04:13.818000+00:00,49,0
877810138180911155,2021-08-19 07:04:05.866000+00:00,41,1
877766663443980288,2021-08-19 04:11:20.681000+00:00,5,1
877760307190190090,2021-08-19 03:46:05.232000+00:00,77,0
877709210035568690,2021-08-19 00:23:02.721000+00:00,2,0
877681250452787200,2021-08-18 22:31:56.637000+00:00,17,0
877639008539271199,2021-08-18 19:44:05.380000+00:00,27,0
877617691396038689,2021-08-18 18:19:22.977000+00:00,7,0
877327990990704680,2021-08-17 23:08:13.018000+00:00,4,1
877271493841653831,2021-08-17 19:23:43.048000+00:00,35,2
877269542563381288,2021-08-17 19:15:57.827000+00:00,4,0
877269280381612102,2021-08-17 19:14:55.318000+00:00,92,4
877268952194101259,2021-08-17 19:13:37.072000+00:00,29,0
877243796163801118,2021-08-17 17:33:39.407000+00:00,28,0
876943668404178954,2021-08-16 21:41:03.373000+00:00,5,2
876915601195560961,2021-08-16 19:49:31.629000+00:00,5,0
876915231622840380,2021-08-16 19:48:03.516000+00:00,6,0
876914781859246152,2021-08-16 19:46:16.284000+00:00,23,0
876866204483076116,2021-08-16 16:33:14.535000+00:00,14,0
876703278627422229,2021-08-16 05:45:49.984000+00:00,2,0
876682044808261662,2021-08-16 04:21:27.447000+00:00,19,0
876567519580782602,2021-08-15 20:46:22.505000+00:00,30,0
876567165145321492,2021-08-15 20:44:58.001000+00:00,3,0
876566312850190356,2021-08-15 20:41:34.798000+00:00,6,0
876564358946246736,2021-08-15 20:33:48.951000+00:00,31,0
876545470011412561,2021-08-15 19:18:45.478000+00:00,27,0
876542693189238784,2021-08-15 19:07:43.432000+00:00,12,0
876542495905964033,2021-08-15 19:06:56.396000+00:00,12,0
876519913748070440,2021-08-15 17:37:12.390000+00:00,6,0
876354271929589800,2021-08-15 06:39:00.303000+00:00,41,0
876334193540493322,2021-08-15 05:19:13.242000+00:00,6,1
876190691389210674,2021-08-14 19:48:59.663000+00:00,27,0
876174888975609927,2021-08-14 18:46:12.074000+00:00,3,0
876152602985893889,2021-08-14 17:17:38.680000+00:00,24,0
876151599645462549,2021-08-14 17:13:39.465000+00:00,7,0
876148839495634944,2021-08-14 17:02:41.394000+00:00,34,0
876143098130989098,2021-08-14 16:39:52.546000+00:00,21,0
876140772183900202,2021-08-14 16:30:37.997000+00:00,2,0
875861516182777956,2021-08-13 22:00:58.178000+00:00,1,0
875834423554236496,2021-08-13 20:13:18.792000+00:00,2,0
875831641937952829,2021-08-13 20:02:15.603000+00:00,11,0
875826719251124244,2021-08-13 19:42:41.943000+00:00,4,0
875803421431717899,2021-08-13 18:10:07.310000+00:00,2,0
875801809007046697,2021-08-13 18:03:42.878000+00:00,4,1
875801551493558294,2021-08-13 18:02:41.482000+00:00,14,1
875801537975287870,2021-08-13 18:02:38.259000+00:00,2,0
875798591099240449,2021-08-13 17:50:55.669000+00:00,7,0
875648638628540447,2021-08-13 07:55:04.214000+00:00,650,0
875580530576478238,2021-08-13 03:24:25.989000+00:00,27,0
875579908963831828,2021-08-13 03:21:57.785000+00:00,12,3
875579900906577971,2021-08-13 03:21:55.864000+00:00,39,0
875523699640508468,2021-08-12 23:38:36.438000+00:00,34,0
875523685400870953,2021-08-12 23:38:33.043000+00:00,16,0
875518447801471076,2021-08-12 23:17:44.302000+00:00,8,0
875511880054083615,2021-08-12 22:51:38.429000+00:00,30,0
875502504304074853,2021-08-12 22:14:23.076000+00:00,23,0
875501657184681985,2021-08-12 22:11:01.107000+00:00,6,0
875498112679043112,2021-08-12 21:56:56.031000+00:00,12,0
875497900472401971,2021-08-12 21:56:05.437000+00:00,5,0
875497835976609852,2021-08-12 21:55:50.060000+00:00,5,0
875497782927036476,2021-08-12 21:55:37.412000+00:00,28,0
875496553085829150,2021-08-12 21:50:44.195000+00:00,5,2
875496472534188063,2021-08-12 21:50:24.990000+00:00,2,0
875495328374218813,2021-08-12 21:45:52.201000+00:00,2,0
875456696846286878,2021-08-12 19:12:21.727000+00:00,3,0
875183988610842674,2021-08-12 01:08:43.017000+00:00,5,0
